binding_f1,cost,critical_recall,cvsr,difficulty,evaluator_hash,evaluator_version,evidence_precision,latency_ms,llm_calls,method,object_f1,relation_f1,replay_success,task_id,task_type,technical_failure,tokens
1.0,0.00017318,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4095.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-008,data_binding,False,1055
0.0,0.00058632,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16558.6,3,SingleAgent-AllTools,1.0,0.75,0.8571,EXT-SC-005,scene_construction,False,3323
0.0,0.0005530000000000001,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15326.3,3,KAFarmTwin-TypedRepair,1.0,0.75,1.0,EXT-SC-005,scene_construction,False,3204
0.0,0.0008674399999999999,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,34736.6,3,KAFarmTwin-TypedRepair,0.9912,0.4706,1.0,EXT-SC-054,scene_construction,False,4402
0.0,0.0008596,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,33908.2,3,SingleAgent-AllTools,0.9912,0.4706,0.7692,EXT-SC-054,scene_construction,False,4374
0.0,0.00072702,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,30800.8,3,SingleAgent-AllTools,1.0,0.7143,0.6667,EXT-SC-042,scene_construction,False,3863
0.0,0.00064778,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,21605.8,3,KAFarmTwin-TypedRepair,1.0,0.7143,1.0,EXT-SC-042,scene_construction,False,3582
1.0,0.00036624,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4683.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-015,data_binding,False,2446
0.5,0.00016352,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3462.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-015,data_binding,False,1024
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3.2,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
1.0,0.00019964,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,952.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-059,rule_repair,False,1419
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-059,rule_repair,False,0
0.6667,0.00017304,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3859.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-040,data_binding,False,1071
0.6667,0.00039326,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5937.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-040,data_binding,False,2637
1.0,0.00035252000000000005,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5894.8,2,KAFarmTwin-TypedRepair,0.3043,1.0,1.0,EXT-AR-009,asset_routing,False,2338
0.0,0.00044422,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,20947.1,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-009,asset_routing,False,1973
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-030,rule_repair,False,0
1.0,0.0001869,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1178.9,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-030,rule_repair,False,1328
0.8571,0.00038108,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5604.8,2,KAFarmTwin-TypedRepair,0.1613,0.75,1.0,EXT-AR-019,asset_routing,False,2482
0.0,0.00044688,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,20891.2,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-019,asset_routing,False,1992
0.0,0.0006075999999999999,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19067.7,3,SingleAgent-AllTools,1.0,0.8,0.5714,EXT-SC-029,scene_construction,False,3429
0.0,0.0007335999999999999,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,25714.6,3,KAFarmTwin-TypedRepair,1.0,0.625,1.0,EXT-SC-029,scene_construction,False,3931
0.0,0.00069034,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23302.4,3,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-011,scene_construction,False,3731
0.0,0.0007132999999999999,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,25304.2,3,SingleAgent-AllTools,1.0,0.6667,0.75,EXT-SC-011,scene_construction,False,3813
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-016,rule_repair,False,0
1.0,0.00018844,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1107.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-016,rule_repair,False,1339
0.8571,0.0003857,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,10685.1,2,KAFarmTwin-TypedRepair,0.9706,0.75,1.0,EXT-AR-040,asset_routing,False,2521
0.0,0.0004466,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,21725.1,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-040,asset_routing,False,1990
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-014,rule_repair,False,0
1.0,0.00017164,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,951.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-014,rule_repair,False,1219
1.0,0.0005945799999999999,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,10829.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-059,data_binding,False,3797
0.6667,0.00021672,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5109.8,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-059,data_binding,False,1289
1.0,0.00017514,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3842.1,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-005,data_binding,False,1068
1.0,0.0003717,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5556.5,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-005,data_binding,False,2465
1.0,0.00036666,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4535.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-014,data_binding,False,2448
1.0,0.00016926,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3699.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-014,data_binding,False,1045
0.0,0.00060704,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,17527.9,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-049,scene_construction,False,3438
0.0,0.00053424,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,14613.5,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-049,scene_construction,False,3177
1.0,0.00020538,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1026.7,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-048,rule_repair,False,1460
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-048,rule_repair,False,0
0.0,0.00074144,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,27191.5,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-050,scene_construction,False,3922
0.0,0.0007966,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,33165.1,3,KAFarmTwin-TypedRepair,1.0,0.7143,1.0,EXT-SC-050,scene_construction,False,4108
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.8,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0006705999999999999,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23764.0,3,SingleAgent-AllTools,0.0833,0.0,0.6667,EXT-AR-002,asset_routing,False,3628
1.0,0.000329,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6683.7,2,KAFarmTwin-TypedRepair,0.2727,1.0,1.0,EXT-AR-002,asset_routing,False,2201
1.0,0.00018872,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1271.9,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-042,rule_repair,False,1337
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-042,rule_repair,False,0
0.0,0.0004473,0.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,22317.5,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-059,asset_routing,False,1995
0.8,0.00043078,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5994.1,2,KAFarmTwin-TypedRepair,0.3,0.6,1.0,EXT-AR-059,asset_routing,False,2843
0.8571,0.00038164,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6115.9,2,KAFarmTwin-TypedRepair,0.3889,0.75,1.0,EXT-AR-021,asset_routing,False,2485
0.0,0.00044646,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,20445.8,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-021,asset_routing,False,1989
0.0,0.0004466,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,19928.7,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-041,asset_routing,False,1990
0.8571,0.00038261999999999997,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6324.3,2,KAFarmTwin-TypedRepair,0.9737,0.75,1.0,EXT-AR-041,asset_routing,False,2492
1.0,0.00041062,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5379.3,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-026,data_binding,False,2708
1.0,0.00018844,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4986.1,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-026,data_binding,False,1128
1.0,0.00020412,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5170.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-024,data_binding,False,1186
1.0,0.00042993999999999997,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6846.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-024,data_binding,False,2792
1.0,0.0003332,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4965.0,2,KAFarmTwin-TypedRepair,0.3158,1.0,1.0,EXT-AR-008,asset_routing,False,2222
0.0,0.00076076,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,30081.6,3,SingleAgent-AllTools,0.8444,0.1818,0.6,EXT-AR-008,asset_routing,False,4004
0.0,0.00055104,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15227.3,3,SingleAgent-AllTools,0.9888,0.5455,0.5714,EXT-SC-046,scene_construction,False,3233
0.0,0.00044562,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,20930.5,1,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-SC-046,scene_construction,False,1983
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.8,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.3,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
1.0,0.00020538,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2289.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-052,rule_repair,False,1460
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-052,rule_repair,False,0
1.0,0.00023086,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7232.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-021,data_binding,False,1301
1.0,0.00045024,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5913.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-021,data_binding,False,2971
1.0,0.00016744,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1094.6,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-003,rule_repair,False,1189
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-003,rule_repair,False,0
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-029,rule_repair,False,0
