binding_f1,cost,critical_recall,cvsr,difficulty,evaluator_hash,evaluator_version,evidence_precision,latency_ms,llm_calls,method,object_f1,relation_f1,replay_success,task_id,task_type,technical_failure,tokens
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-011,rule_repair,False,0
1.0,0.00016464,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,814.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-011,rule_repair,False,1169
0.6667,0.00054824,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13535.5,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-052,data_binding,False,3570
0.6667,0.00021574,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4912.1,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-052,data_binding,False,1270
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-058,rule_repair,False,0
1.0,0.0001988,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,725.6,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-058,rule_repair,False,1413
1.0,0.00034748,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7536.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-006,data_binding,False,2351
1.0,0.00014896,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2348.8,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-006,data_binding,False,964
0.0,0.0006494599999999999,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,17842.2,3,SingleAgent-AllTools,0.9877,0.7273,0.625,EXT-SC-034,scene_construction,False,3568
0.0,0.00066318,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,25951.2,3,KAFarmTwin-TypedRepair,0.9877,0.7273,1.0,EXT-SC-034,scene_construction,False,3617
1.0,0.00018004,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,909.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-031,rule_repair,False,1279
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-031,rule_repair,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-018,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-018,memory_query,False,0
1.0,0.00036568,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3450.7,2,KAFarmTwin-TypedRepair,0.4737,1.0,1.0,EXT-AR-028,asset_routing,False,2467
0.0,0.00111678,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,40355.6,3,SingleAgent-AllTools,0.1463,0.25,0.9286,EXT-AR-028,asset_routing,False,5297
1.0,0.000182,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3766.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-043,data_binding,False,1119
1.0,0.0004291,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4546.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-043,data_binding,False,2876
1.0,0.0005511800000000001,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6505.3,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-057,data_binding,False,3581
1.0,0.00023828,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5650.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-057,data_binding,False,1353
0.0,0.0004466,0.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,21123.5,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-048,asset_routing,False,1990
1.0,0.00039900000000000005,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4144.5,2,KAFarmTwin-TypedRepair,0.1765,1.0,1.0,EXT-AR-048,asset_routing,False,2679
1.0,0.00034734,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4975.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-008,data_binding,False,2353
1.0,0.00015498,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2709.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-008,data_binding,False,985
0.0,0.0004956,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,14320.9,3,SingleAgent-AllTools,0.9697,0.5714,0.8333,EXT-SC-005,scene_construction,False,2979
0.0,0.00052248,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13467.4,3,KAFarmTwin-TypedRepair,0.9697,0.5714,1.0,EXT-SC-005,scene_construction,False,3082
0.0,0.00069076,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,20545.0,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-054,scene_construction,False,3725
0.0,0.0006972,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,20993.6,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-054,scene_construction,False,3749
0.0,0.00063154,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16886.8,3,SingleAgent-AllTools,1.0,1.0,0.5714,EXT-SC-042,scene_construction,False,3499
0.0,0.00063042,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18916.2,3,KAFarmTwin-TypedRepair,1.0,0.9091,1.0,EXT-SC-042,scene_construction,False,3495
1.0,0.00034454,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4503.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-015,data_binding,False,2349
1.0,0.0001575,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2499.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-015,data_binding,False,997
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.5,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
1.0,0.0001953,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1026.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-059,rule_repair,False,1388
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-059,rule_repair,False,0
1.0,0.00019894,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5204.2,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-040,data_binding,False,1158
1.0,0.00039284,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4913.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-040,data_binding,False,2623
1.0,0.00033474,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3297.4,2,KAFarmTwin-TypedRepair,0.3043,1.0,1.0,EXT-AR-009,asset_routing,False,2259
0.0,0.00044352,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,38503.1,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-009,asset_routing,False,1968
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-030,rule_repair,False,0
1.0,0.00018256,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,946.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-030,rule_repair,False,1297
1.0,0.00036274,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3712.6,2,KAFarmTwin-TypedRepair,0.1935,1.0,1.0,EXT-AR-019,asset_routing,False,2446
0.0,0.0008206799999999998,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,28745.6,3,SingleAgent-AllTools,0.1875,0.5,0.9,EXT-AR-019,asset_routing,False,4200
0.0,0.00068138,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,26157.5,3,SingleAgent-AllTools,0.9905,0.7273,0.625,EXT-SC-029,scene_construction,False,3688
0.0,0.0006525400000000001,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18678.2,3,KAFarmTwin-TypedRepair,0.9905,0.7273,1.0,EXT-SC-029,scene_construction,False,3586
0.0,0.0006014400000000001,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,16742.6,3,KAFarmTwin-TypedRepair,0.9744,0.6667,1.0,EXT-SC-011,scene_construction,False,3399
0.0,0.00063112,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19014.5,3,SingleAgent-AllTools,0.9744,0.6667,0.7143,EXT-SC-011,scene_construction,False,3508
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-016,rule_repair,False,0
1.0,0.00018438,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,779.9,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-016,rule_repair,False,1310
1.0,0.00036162,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3786.5,2,KAFarmTwin-TypedRepair,0.2647,1.0,1.0,EXT-AR-040,asset_routing,False,2442
0.0,0.00044576,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,23601.0,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-040,asset_routing,False,1984
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.2,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-014,rule_repair,False,0
1.0,0.00016814,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2155.7,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-014,rule_repair,False,1194
1.0,0.00053956,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6399.2,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-059,data_binding,False,3560
1.0,0.00024038,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6101.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-059,data_binding,False,1364
1.0,0.0001631,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6225.8,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-005,data_binding,False,1018
1.0,0.00034874,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5198.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-005,data_binding,False,2362
1.0,0.00035182,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7763.4,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-014,data_binding,False,2376
1.0,0.00015806,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2797.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-014,data_binding,False,999
0.0,0.0006420400000000001,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19196.0,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-049,scene_construction,False,3549
0.0,0.0008701,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,20129.8,4,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-049,scene_construction,False,5114
1.0,0.00020048,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,912.5,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-048,rule_repair,False,1425
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-048,rule_repair,False,0
0.0,0.0006241199999999999,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18687.9,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-050,scene_construction,False,3489
0.0,0.00064568,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,18819.0,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-050,scene_construction,False,3566
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.3,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.2,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0006892199999999999,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,35064.9,3,SingleAgent-AllTools,0.0833,0.25,0.6667,EXT-AR-002,asset_routing,False,3695
1.0,0.00032956,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3232.3,2,KAFarmTwin-TypedRepair,0.2727,1.0,1.0,EXT-AR-002,asset_routing,False,2235
1.0,0.00018326,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,815.5,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-042,rule_repair,False,1302
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-042,rule_repair,False,0
0.0,0.0011783800000000001,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,46920.5,3,SingleAgent-AllTools,0.2609,0.3158,0.625,EXT-AR-059,asset_routing,False,5515
1.0,0.00039382,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3976.4,2,KAFarmTwin-TypedRepair,0.3667,1.0,1.0,EXT-AR-059,asset_routing,False,2650
1.0,0.00036428000000000003,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3639.9,2,KAFarmTwin-TypedRepair,0.4444,1.0,1.0,EXT-AR-021,asset_routing,False,2459
0.0,0.00089348,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,33091.9,3,SingleAgent-AllTools,0.1026,0.4286,0.9167,EXT-AR-021,asset_routing,False,4470
0.0,0.0004452,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,19364.9,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-041,asset_routing,False,1980
1.0,0.00036414,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3704.5,2,KAFarmTwin-TypedRepair,0.2632,1.0,1.0,EXT-AR-041,asset_routing,False,2455
1.0,0.0003808,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3606.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-026,data_binding,False,2577
1.0,0.0001729,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,3118.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-026,data_binding,False,1065
1.0,0.00017752,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4085.5,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-024,data_binding,False,1085
1.0,0.00039858,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5471.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-024,data_binding,False,2657
1.0,0.00033306,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4555.5,2,KAFarmTwin-TypedRepair,0.3158,1.0,1.0,EXT-AR-008,asset_routing,False,2253
0.0,0.00087136,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,41087.8,3,SingleAgent-AllTools,0.1,0.3636,0.9,EXT-AR-008,asset_routing,False,4362
0.0,0.000665,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19178.2,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-046,scene_construction,False,3614
0.0,0.0008723399999999999,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19040.2,4,KAFarmTwin-TypedRepair,0.9888,0.6667,1.0,EXT-SC-046,scene_construction,False,5080
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.8,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.7,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.6,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
1.0,0.00020048,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1056.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-052,rule_repair,False,1425
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-052,rule_repair,False,0
1.0,0.00019516,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,4598.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-021,data_binding,False,1164
1.0,0.00043918,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6069.4,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-021,data_binding,False,2900
1.0,0.00016464,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,924.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-003,rule_repair,False,1169
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-003,rule_repair,False,0
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-029,rule_repair,False,0
