binding_f1,cost,critical_recall,cvsr,difficulty,evaluator_hash,evaluator_version,evidence_precision,latency_ms,llm_calls,method,object_f1,relation_f1,replay_success,task_id,task_type,technical_failure,tokens
1.0,0.00019124,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6141.5,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-031,rule_repair,False,1358
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.1,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-031,rule_repair,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.2,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-018,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.7,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-018,memory_query,False,0
1.0,0.00037883999999999997,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,10050.6,2,KAFarmTwin-TypedRepair,0.4737,1.0,1.0,EXT-AR-028,asset_routing,False,2502
0.0,0.0009499,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,57935.7,3,SingleAgent-AllTools,0.0513,0.5714,0.9167,EXT-AR-028,asset_routing,False,4767
1.0,0.0002457,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,21726.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-043,data_binding,False,1383
1.0,0.00051352,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,20333.5,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-043,data_binding,False,3288
1.0,0.00068782,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,31689.9,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-057,data_binding,False,4217
1.0,0.00034552,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23942.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-057,data_binding,False,1780
0.0,0.00045094,0.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,46921.5,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-048,asset_routing,False,2021
1.0,0.00041356,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,8590.3,2,KAFarmTwin-TypedRepair,0.1765,1.0,1.0,EXT-AR-048,asset_routing,False,2723
1.0,0.00040222,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15847.8,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-008,data_binding,False,2625
1.0,0.00019614,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5255.8,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-008,data_binding,False,1161
0.0,0.0004946200000000001,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,32413.0,3,SingleAgent-AllTools,1.0,1.0,0.8,EXT-SC-005,scene_construction,False,3032
0.0,0.00070714,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,39041.2,4,KAFarmTwin-TypedRepair,0.9697,1.0,1.0,EXT-SC-005,scene_construction,False,4455
0.0,0.0006314000000000001,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,44917.9,3,KAFarmTwin-TypedRepair,0.9912,0.7273,1.0,EXT-SC-054,scene_construction,False,3570
0.0,0.00064316,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,38007.9,3,SingleAgent-AllTools,0.9912,0.7273,0.5714,EXT-SC-054,scene_construction,False,3612
0.0,0.0007497,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,44389.4,3,SingleAgent-AllTools,1.0,0.6667,0.6667,EXT-SC-042,scene_construction,False,4009
0.0,0.00063182,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,44153.9,3,KAFarmTwin-TypedRepair,1.0,0.8,1.0,EXT-SC-042,scene_construction,False,3568
1.0,0.00039648000000000005,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,26585.7,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-015,data_binding,False,2613
1.0,0.000189,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7412.9,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-015,data_binding,False,1139
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
0.0,0.0,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.2,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-060,memory_query,False,0
1.0,0.00020804,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,725.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-059,rule_repair,False,1478
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-059,rule_repair,False,0
1.0,0.0002317,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,17619.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-040,data_binding,False,1307
1.0,0.00046662,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,13705.0,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-040,data_binding,False,2977
1.0,0.00034328,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,14282.3,2,KAFarmTwin-TypedRepair,0.3043,1.0,1.0,EXT-AR-009,asset_routing,False,2312
0.0,0.0007742000000000001,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,58672.4,3,SingleAgent-AllTools,0.0435,0.6,0.8889,EXT-AR-009,asset_routing,False,4076
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-030,rule_repair,False,0
1.0,0.00019446,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,724.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-030,rule_repair,False,1381
1.0,0.00037478,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7856.5,2,KAFarmTwin-TypedRepair,0.1935,1.0,1.0,EXT-AR-019,asset_routing,False,2512
0.0,0.0008638000000000001,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,69083.7,3,SingleAgent-AllTools,0.022,0.7273,0.6154,EXT-AR-019,asset_routing,False,4458
0.0,0.00061068,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,39323.1,3,SingleAgent-AllTools,1.0,0.8,0.5714,EXT-SC-029,scene_construction,False,3507
0.0,0.00061012,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,36036.5,3,KAFarmTwin-TypedRepair,1.0,0.8,1.0,EXT-SC-029,scene_construction,False,3497
0.0,0.0006139,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,35572.1,3,KAFarmTwin-TypedRepair,1.0,0.6667,1.0,EXT-SC-011,scene_construction,False,3516
0.0,0.00054474,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,19810.8,3,SingleAgent-AllTools,1.0,0.75,0.6667,EXT-SC-011,scene_construction,False,3257
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-016,rule_repair,False,0
1.0,0.0001974,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,808.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-016,rule_repair,False,1402
1.0,0.00037898,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,8937.6,2,KAFarmTwin-TypedRepair,0.2647,1.0,1.0,EXT-AR-040,asset_routing,False,2503
0.0,0.0004501,0.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,0.0,25817.2,1,SingleAgent-AllTools,0.0,0.0,0.0,EXT-AR-040,asset_routing,False,2015
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.4,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-014,rule_repair,False,0
1.0,0.00017836,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1799.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-014,rule_repair,False,1266
1.0,0.00065982,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,24104.2,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-059,data_binding,False,4136
1.0,0.00031304,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,17028.1,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-059,data_binding,False,1667
1.0,0.00019768,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,10909.6,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-005,data_binding,False,1171
1.0,0.00040432,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,11683.1,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-005,data_binding,False,2639
1.0,0.00039662,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,9939.6,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-014,data_binding,False,2613
1.0,0.00018914,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,6440.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-014,data_binding,False,1139
0.0,0.00064596,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,45598.0,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-049,scene_construction,False,3645
0.0,0.00073444,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,63071.2,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-049,scene_construction,False,3985
1.0,0.00021518,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1360.4,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-048,rule_repair,False,1529
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-048,rule_repair,False,0
0.0,0.00068166,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,48795.3,3,SingleAgent-AllTools,1.0,1.0,0.625,EXT-SC-050,scene_construction,False,3780
0.0,0.00065842,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,31346.2,3,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-SC-050,scene_construction,False,3697
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.1,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-039,memory_query,False,0
0.0,0.0007635599999999999,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,44461.2,3,SingleAgent-AllTools,0.0435,0.6667,0.7,EXT-AR-002,asset_routing,False,4045
1.0,0.00034076,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7329.3,2,KAFarmTwin-TypedRepair,0.2727,1.0,1.0,EXT-AR-002,asset_routing,False,2297
1.0,0.00019516,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,645.8,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-042,rule_repair,False,1386
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-042,rule_repair,False,0
0.0,0.00090426,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,62515.8,3,SingleAgent-AllTools,0.0563,0.6154,0.8,EXT-AR-059,asset_routing,False,4638
1.0,0.00040795999999999996,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,5695.2,2,KAFarmTwin-TypedRepair,0.3667,1.0,1.0,EXT-AR-059,asset_routing,False,2724
1.0,0.00037632,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,7055.6,2,KAFarmTwin-TypedRepair,0.4444,1.0,1.0,EXT-AR-021,asset_routing,False,2487
0.0,0.00085218,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,73157.4,3,SingleAgent-AllTools,0.0556,0.3333,0.9,EXT-AR-021,asset_routing,False,4401
0.0,0.00059612,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,58020.6,3,SingleAgent-AllTools,0.0526,0.5,0.8333,EXT-AR-041,asset_routing,False,3431
1.0,0.0003836,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,23828.4,2,KAFarmTwin-TypedRepair,0.2632,1.0,1.0,EXT-AR-041,asset_routing,False,2518
1.0,0.00044842,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12014.2,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-026,data_binding,False,2912
1.0,0.00021378,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,9601.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-026,data_binding,False,1244
1.0,0.00023534,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,10086.3,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-024,data_binding,False,1324
1.0,0.00047362,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12275.5,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-024,data_binding,False,3018
1.0,0.00034608,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,12512.9,2,KAFarmTwin-TypedRepair,0.3158,1.0,1.0,EXT-AR-008,asset_routing,False,2294
0.0,0.00074788,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,53416.8,3,SingleAgent-AllTools,0.0526,0.6667,0.875,EXT-AR-008,asset_routing,False,3977
0.0,0.0006511399999999999,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,63686.6,3,SingleAgent-AllTools,0.9888,0.5455,0.5714,EXT-SC-046,scene_construction,False,3645
0.0,0.00063574,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,47333.1,3,KAFarmTwin-TypedRepair,0.9888,0.6,1.0,EXT-SC-046,scene_construction,False,3581
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,2.9,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.6,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-029,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.2,0,SingleAgent-AllTools,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
0.0,0.0,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,1.4,0,KAFarmTwin-TypedRepair,0.0,0.0,0.0,EXT-MQ-008,memory_query,False,0
1.0,0.00021518,1.0,True,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,852.0,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-052,rule_repair,False,1529
0.0,0.0,1.0,False,hard,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-052,rule_repair,False,0
1.0,0.00026992,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,24485.0,1,SingleAgent-AllTools,1.0,1.0,0.0,EXT-DB-021,data_binding,False,1468
1.0,0.00053494,1.0,True,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,15323.2,2,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-DB-021,data_binding,False,3353
1.0,0.00017416,1.0,True,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,762.3,1,KAFarmTwin-TypedRepair,1.0,1.0,1.0,EXT-RR-003,rule_repair,False,1236
0.0,0.0,1.0,False,easy,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-003,rule_repair,False,0
0.0,0.0,1.0,False,medium,8b7d4695f32523c96c79e649252f6f7b9f85eab9a7f6973a565553a740c47c5f,evaluator_v2.3,1.0,0.0,0,SingleAgent-AllTools,1.0,0.0,1.0,EXT-RR-029,rule_repair,False,0
